epoch,generator,adversarial,rgb_identity,ltc,sfm,geometry,discriminator,disc_wrong_class,disc_wrong_condition,r1,rgb_accuracy,native_class_accuracy,native_band_accuracy,native_polarization_accuracy,native_depression_accuracy,native_azimuth_accuracy,validation_ltc,validation_sfm,validation_geometry,validation_native_class_accuracy
80,1.8872435950040818,0.983697274684906,0.23937122955421608,0.00012369033120209375,0.29327634609738984,0.25791671681652467,1.9536512978871663,0.1149549151857694,0.1324610073119402,0.010313460851709049,1.0,0.999125,0.9915,0.6968333333333333,0.9772083333333333,0.9427083333333334,0.000128332195194861,0.29590427387759566,0.24456159096464994,0.999902114330462
81,1.8949813202619552,0.9850177626808484,0.23936119778454304,0.00012694818665158892,0.29632600691914557,0.25898815839489303,1.9519859548012415,0.11602071856955687,0.13182293783376614,0.010291697810093562,1.0,0.998875,0.9914166666666666,0.6887916666666667,0.977,0.941875,0.00012665808386494532,0.29602699980472297,0.24531084698746702,0.999902114330462
82,1.8915294151306152,0.9822950786948204,0.2393691241890192,0.000123444770979404,0.2962296754270792,0.2571965615178148,1.952506351629893,0.115986773605148,0.1333816778908173,0.01036173023035129,1.0,0.9995,0.992125,0.6897083333333334,0.9764166666666667,0.9437083333333334,0.00012697828495126864,0.29639922668201996,0.2461704994955143,0.999804228660924
83,1.8932806759675345,0.9827370574871699,0.23936834873259066,0.00012391534554914566,0.2969672943552335,0.2566428212101261,1.9537909370660782,0.1162301893234253,0.13191521392762662,0.010427765645086766,1.0,0.9990833333333333,0.9910416666666667,0.6938333333333333,0.9765,0.9450833333333334,0.00012606330374505292,0.29642881906956736,0.2460847590731263,0.9996084573218481
84,1.8893747460842132,0.9820808518330256,0.23936690646906694,0.00012403113937822734,0.2949505363504092,0.2592594985912244,1.9506038382450739,0.11653775513668856,0.13015056003133457,0.010602255483468374,1.0,0.9993333333333333,0.9919166666666667,0.695,0.9775,0.942375,0.0001264453675611575,0.29620672502323764,0.2463931461756782,0.999902114330462
85,1.8913901343743007,0.9830906801819801,0.2393639813810587,0.00011986222550285674,0.29545186005036034,0.2593067440589269,1.9520728278954824,0.11431655123084783,0.1292535171781977,0.010573829419910908,1.0,0.999125,0.9905416666666667,0.68875,0.976125,0.9422916666666666,0.00012609149362298406,0.2960531235210883,0.24673386016596596,0.999804228660924
86,1.8944603706598282,0.9826376468340556,0.2393690761079391,0.00012573044969227946,0.29716027386983235,0.25960545023530723,1.9496116041342417,0.11780864791820447,0.13311740780125061,0.010669724325338999,1.0,0.9990833333333333,0.9922916666666667,0.6945833333333333,0.9738333333333333,0.9409166666666666,0.0001264731275541678,0.29605284001832843,0.24563285933053391,0.999804228660924
87,1.8909474042256673,0.9829808486104011,0.23936432441075642,0.00012817918213947147,0.2950340385834376,0.26092597978562115,1.9473155710697174,0.11759735778719187,0.13434292517850796,0.010620772441228232,1.0,0.999,0.99075,0.684125,0.9762916666666667,0.9451666666666667,0.00012644830731190816,0.2962379787079319,0.24606232291427366,0.999902114330462
88,1.8928262202739716,0.982890849550565,0.23936730759839217,0.00012596032646130576,0.2962625039368868,0.2593037755489349,1.944155324459076,0.11934907197703917,0.1357863302429517,0.010887141299744447,1.0,0.998625,0.99,0.6917083333333334,0.97275,0.942625,0.00012536314033135661,0.29623233135891736,0.24640276922334567,0.999804228660924
89,1.8889366485675176,0.9822290374239285,0.23936637331545352,0.0001273237079450761,0.2944341431806485,0.2607276755894224,1.947219531774521,0.1153153661613663,0.13423207739492257,0.010774183119336764,1.0,0.99925,0.9903333333333333,0.6905416666666667,0.9732083333333333,0.9415,0.00012612208898825085,0.29603508196642786,0.2473718585678396,0.999706342991386
90,1.894143780708313,0.9813379591504733,0.23996282349030176,0.00012812514820567837,0.29709116281569004,0.2613480659127235,1.9481885501146317,0.11805410484224557,0.13201091405252616,0.0112214734852314,0.999875,0.9988333333333334,0.991,0.6888333333333333,0.97475,0.9424583333333333,0.00012483136595903898,0.2964921208184589,0.2482664937761699,0.999706342991386
91,1.8927511361440024,0.9806129093170166,0.23936698924998442,0.00012529339041384446,0.29721188053985437,0.26032294985155263,1.948653704961141,0.11525862475484609,0.13028136960665385,0.011040525649984678,1.0,0.9989166666666667,0.99025,0.6921666666666667,0.9781666666666666,0.9402916666666666,0.00012426364496597825,0.2964174328889689,0.24881416772468162,0.999706342991386
92,1.8941055221160252,0.9815060794353485,0.23936602675914764,0.00012543242881277668,0.2972970892190933,0.26129457002381484,1.9459875251452128,0.11849726046870152,0.13033822177847226,0.011326723247766495,1.0,0.9995,0.9917916666666666,0.6845416666666667,0.9739583333333334,0.9445833333333333,0.000125082175105891,0.29647702767353973,0.24988531943967823,0.999902114330462
93,1.8896747657457988,0.9790872352520624,0.23936708042025567,0.00012730541889375974,0.29619528019924957,0.2619175849705935,1.9452571826775868,0.11910278490185737,0.13152699396262565,0.01142076297601064,1.0,0.9989166666666667,0.9897083333333333,0.692375,0.9752916666666667,0.9415416666666667,0.00012605220608153216,0.2964003485545061,0.24977764491788232,0.999902114330462
94,1.8907117011944452,0.9798043929537137,0.23936496778329214,0.00012161920556271373,0.29643970746795334,0.261398951066037,1.9457535167137783,0.12059709262847901,0.1315858386978507,0.011555216083923976,1.0,0.998875,0.9902916666666667,0.68875,0.974125,0.9432916666666666,0.00012473364805902596,0.2966476858592794,0.2504397788133907,0.999804228660924
95,1.8878415380716325,0.978786790728569,0.23936481088399886,0.00012544325367768277,0.29546746633946896,0.26168038026740154,1.9428826549450557,0.12360801419615745,0.1310129420310259,0.011522122278809548,1.0,0.9990416666666667,0.9896666666666667,0.6956666666666667,0.9739583333333334,0.9415416666666667,0.00012485715318762117,0.2967458321999528,0.25111243755103746,0.999804228660924
96,1.890892305334409,0.9787965937058131,0.23936275096734363,0.0001289565545697163,0.29665516017377375,0.2638824189354976,1.9417755150000253,0.12337238492816686,0.1342619950324297,0.011702079862356185,1.0,0.9987916666666666,0.9912916666666667,0.6905833333333333,0.973375,0.9409583333333333,0.0001245824342148136,0.296716522833824,0.25136941432742843,0.999706342991386
97,1.8936633908351261,0.9801920891602834,0.23937052045265833,0.00013038803713258555,0.29740923961997034,0.26340507457156975,1.941615149140358,0.12313849029441674,0.12966679689536492,0.011610185126463573,1.0,0.99875,0.9897083333333333,0.685875,0.974125,0.941125,0.0001244212881266562,0.2965135342027983,0.25116231244497916,0.9996084573218481
98,1.8926957242488862,0.979148624420166,0.2393625115652879,0.0001270018208613995,0.2973889528016249,0.2638422478189071,1.9422310423056284,0.12224631428221862,0.13089359380304813,0.011880814760923385,1.0,0.99875,0.99025,0.6825833333333333,0.973375,0.9438333333333333,0.00012581563547022626,0.2967280518517377,0.25141651624304623,0.999804228660924
99,1.8892774046262106,0.9776108008225759,0.23937085056304933,0.00012664416577702771,0.296450200210015,0.2638068617631992,1.9409065545797348,0.12391747896373272,0.1329462612941861,0.012207804481188456,1.0,0.999,0.99175,0.685,0.9735,0.942,0.00012373087812448235,0.29688719847912703,0.25151233480529994,0.999804228660924
100,1.8910173448721568,0.9768658959666888,0.23935988286634285,0.00012465688373761925,0.29762246445814766,0.2643243947053949,1.9437175142367682,0.12494626738876104,0.1301232896844546,0.01215580620865027,1.0,0.9987916666666666,0.9909166666666667,0.6817083333333334,0.9728333333333333,0.9414583333333333,0.00012486247291603253,0.2968423022314638,0.2521259122693688,0.999804228660924
101,1.8930113917191824,0.9795176830689112,0.239365160052975,0.00012422954317404825,0.2972173599551121,0.2648178888907035,1.937883888999621,0.12417527796079715,0.1307811395972967,0.011995675350228946,1.0,0.9986666666666667,0.9910833333333333,0.6795833333333333,0.971125,0.9447083333333334,0.00012540427840474538,0.2968700971795697,0.25302530864520567,0.9996084573218481
102,1.8938779725233714,0.97908282182614,0.23936562555034954,0.00012289539955425728,0.2977908685853084,0.26533998147398236,1.9383934225638708,0.12423441158731778,0.13111921107272306,0.011997285674015682,1.0,0.99925,0.9896666666666667,0.6815,0.9707916666666667,0.9422083333333333,0.00012568056643085055,0.2966750596672553,0.25359340770696653,0.9996084573218481
103,1.892305600007375,0.9784233939647674,0.2393622261832158,0.0001256710838950615,0.29725739935040474,0.26584612048665685,1.9384570790926616,0.1267616356263558,0.12974870879451433,0.012336534157395362,1.0,0.9989583333333333,0.9904583333333333,0.682625,0.9715416666666666,0.94125,0.00012673173788274356,0.29685894842423677,0.2527829985205046,0.999804228660924
104,1.8905088559786478,0.9769623792966207,0.23951290981968243,0.00012844047878282557,0.2975796936402718,0.2620576540281375,1.9383439904054005,0.12908310337364673,0.13257047758003077,0.012398547301689784,0.9999583333333333,0.9988333333333334,0.9914583333333333,0.6893333333333334,0.972875,0.941625,0.00012535070899454467,0.2968455559881105,0.2535790049659851,0.999706342991386
105,1.891097266236941,0.9789008604288101,0.23935520744820435,0.00012470815598923462,0.2963669631679853,0.2661928430000941,1.9360210463205973,0.12611205451438826,0.13222309856365125,0.012260395944118499,1.0,0.9992083333333334,0.9916666666666667,0.6862916666666666,0.968875,0.9419166666666666,0.00012562257920114818,0.2971030842358233,0.2536360187778365,0.9993148003132342
106,1.8975204754273096,0.9787609384059907,0.23946276392539342,0.00012743832948550941,0.2996733107020458,0.26565090284744897,1.9362281057039896,0.12793509697914124,0.1329807899321119,0.012372130458553633,0.9999583333333333,0.99875,0.9905833333333334,0.6817083333333334,0.97125,0.9420833333333334,0.0001248954863354596,0.2972420320285305,0.2538425477094709,0.9994126859827721
107,1.8984710456530254,0.979205234070619,0.2393559221426646,0.00012805720872256644,0.3000700895686944,0.2650453032652537,1.9348881677389145,0.12929240353405475,0.13344763216376304,0.01243970366815726,1.0,0.9992916666666667,0.9916666666666667,0.6849583333333333,0.9704583333333333,0.9408333333333333,0.00012583440526995972,0.29760625637840177,0.2536850737709736,0.999706342991386
108,1.89316550497214,0.9766257112820943,0.23936201676229635,0.0001256098810805876,0.298674431224664,0.26525896476209165,1.9380695418119431,0.12799051006883383,0.12813905084133148,0.012612378229697546,1.0,0.999,0.9897083333333333,0.6865416666666667,0.9722916666666667,0.9419166666666666,0.00012634936548130073,0.29781493567770456,0.2542401964709851,0.99951057165231
109,1.8929414825439452,0.9760688058733941,0.23936547845602035,0.00012704183832844742,0.29817692991594474,0.2696641698256135,1.9366535959243774,0.1268963518291712,0.12774368332574765,0.012785608112812043,1.0,0.998375,0.988375,0.6811666666666667,0.9706666666666667,0.9422916666666666,0.00012586298143341977,0.29784773575899043,0.254962855242572,0.9996084573218481
110,1.8945449565649033,0.9778143513798714,0.23935680754482747,0.00012431264182608478,0.29853969224294025,0.26681927356372276,1.9365385615030923,0.12816853671520947,0.12991497746606667,0.01272204894820849,1.0,0.9988333333333334,0.9906666666666667,0.6812083333333333,0.9697916666666667,0.9413333333333334,0.000125482608523139,0.29814480327378984,0.25532910792111835,0.999902114330462
111,1.8942542054255804,0.9768546320796013,0.23935694562892118,0.00012651306198260197,0.2987365078628063,0.2677219369163116,1.931504624048869,0.1295104698886474,0.13244901484499375,0.012693967426816622,1.0,0.999125,0.9915,0.6826666666666666,0.9698333333333333,0.9405416666666667,0.000124392611023573,0.29812762308384444,0.2554890099160239,0.999804228660924
112,1.8924448961814244,0.9757977914611499,0.23935756800075372,0.00012596911872833516,0.29862085163096586,0.2659863077526291,1.9317267288764317,0.13064035241802532,0.1294469842662414,0.012970799376567204,1.0,0.9992916666666667,0.99,0.6834583333333333,0.9735416666666666,0.9430416666666667,0.00012456419166641212,0.29791982240899056,0.25580613918970035,0.999804228660924
113,1.89549212149779,0.9771334162155787,0.2393614659110705,0.000124929488670053,0.29910991568366685,0.26842515989392995,1.9359105122089386,0.12938665162275234,0.12890079398701587,0.013061568021774292,1.0,0.999,0.9895,0.6805416666666667,0.9694583333333333,0.9414583333333333,0.00012614040340311466,0.298011224282236,0.25668891810592537,0.999804228660924
114,1.894291909535726,0.9778638787269592,0.23935661721229554,0.00012678076284767788,0.2984017986655235,0.2667141644482811,1.9302732138633727,0.12988673025617997,0.13243091304848592,0.013207144434253375,1.0,0.9985,0.9896666666666667,0.690875,0.9695833333333334,0.9406666666666667,0.00012567124630555082,0.29798446319699756,0.2570115418779425,0.999706342991386
115,1.8932168070872624,0.9742565877834956,0.23935270229975383,0.00012518561787260295,0.29945830459396044,0.2681351116200288,1.9341622376044592,0.13212177964796623,0.1301273270001014,0.013136512930194537,1.0,0.9986666666666667,0.9899583333333334,0.6864166666666667,0.9703333333333334,0.9397083333333334,0.00012615006921403216,0.29804597688968654,0.2560592250053945,0.999804228660924
116,1.8926055241823196,0.9744422437946002,0.23935888304313024,0.00012661119853343432,0.2990102974176407,0.2684352455039819,1.929808733065923,0.13093248002479474,0.12909589173148076,0.01304628383119901,1.0,0.999,0.9903333333333333,0.6843333333333333,0.9681666666666666,0.9417916666666667,0.00012734755842933924,0.29807755616679493,0.25601919105213744,0.999706342991386
117,1.889286427696546,0.9735631809035937,0.23935427746673424,0.0001229653117519168,0.2982240081181129,0.26558340398718916,1.9303547243674597,0.1307317314147949,0.12790302609652282,0.013047313287854195,1.0,0.9989583333333333,0.990375,0.687125,0.971125,0.9436666666666667,0.00012647917804539145,0.29830022675357903,0.2559734197404927,0.999902114330462
118,1.8955800175269444,0.9760726638038953,0.23936747488379478,0.00012596180990673625,0.2997049328883489,0.268260279973348,1.928644269188245,0.13161782107502223,0.125495338310798,0.01335653989513715,1.0,0.998625,0.9898333333333333,0.68,0.9700833333333333,0.9420833333333334,0.00012680895768518,0.29829490538351033,0.2565536412352823,1.0
119,1.8900370228687922,0.9754355579813322,0.2393516621987025,0.00011978476932911993,0.2975189413179954,0.26657448859761157,1.9307266177336375,0.1258631352732579,0.12756082394719123,0.013171724985043208,1.0,0.9991666666666666,0.990625,0.6825416666666667,0.9719583333333334,0.942,0.00012867889171626893,0.2983704801115004,0.255933569296436,0.999902114330462
120,1.8976885421276093,0.9770251996517182,0.23936697036524612,0.00012678260877328285,0.3002390681753556,0.2685488960966468,1.9267648950020473,0.1338719377120336,0.13042100559175016,0.013402998670935631,1.0,0.9988333333333334,0.990875,0.681625,0.969625,0.9414166666666667,0.00012746553783215585,0.2982014306677256,0.25645279046804437,1.0
